image_id,image_path,image_width,image_height,split,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,x1,y1,x2,y2,aspect_ratio,norm_area,size_category,relative_area,shape_category,norm_x,norm_y,touches_left,touches_top,touches_right,touches_bottom,touches_any_edge,out_of_bounds
crazing_140,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_140.jpg,200,200,train,0,crazing,86.0,150.0,118.0,70.0,8260.0,27.0,115.0,145.0,185.0,1.6857142857142857,0.2065,medium,20.65,Wide (AR>1.25),0.43,0.75,False,False,False,False,False,False
crazing_140,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_140.jpg,200,200,train,0,crazing,170.0,83.5,48.0,161.0,7728.0,146.0,3.0,194.0,164.0,0.2981366459627329,0.1932,medium,19.32,Tall (AR<0.75),0.85,0.4175,False,False,False,False,False,False
crazing_141,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_141.jpg,200,200,train,0,crazing,31.0,84.0,54.0,100.0,5400.0,4.0,34.0,58.0,134.0,0.54,0.135,medium,13.5,Tall (AR<0.75),0.155,0.42,False,False,False,False,False,False
crazing_141,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_141.jpg,200,200,train,0,crazing,135.5,137.0,125.0,40.0,5000.0,73.0,117.0,198.0,157.0,3.125,0.125,medium,12.5,Wide (AR>1.25),0.6775,0.685,False,False,True,False,True,False
crazing_142,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_142.jpg,200,200,train,0,crazing,51.0,160.5,98.0,35.0,3430.0,2.0,143.0,100.0,178.0,2.8,0.08575,medium,8.575000000000001,Wide (AR>1.25),0.255,0.8025,True,False,False,False,True,False
crazing_142,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_142.jpg,200,200,train,0,crazing,153.0,136.5,64.0,55.00000000000001,3520.0000000000005,121.0,109.0,185.0,164.0,1.1636363636363636,0.08800000000000001,medium,8.8,Square (0.75-1.25),0.765,0.6825,False,False,False,False,False,False
crazing_142,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_142.jpg,200,200,train,0,crazing,43.0,109.00000000000001,82.0,52.0,4264.0,2.0,83.00000000000001,84.0,135.0,1.5769230769230769,0.1066,medium,10.66,Wide (AR>1.25),0.215,0.545,True,False,False,False,True,False
crazing_143,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_143.jpg,200,200,train,0,crazing,53.5,145.0,83.0,82.0,6806.0,12.0,104.0,95.0,186.0,1.0121951219512195,0.17015,medium,17.015,Square (0.75-1.25),0.2675,0.725,False,False,False,False,False,False
crazing_143,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_143.jpg,200,200,train,0,crazing,73.0,65.5,128.0,69.0,8832.0,9.0,31.0,137.0,100.0,1.855072463768116,0.2208,medium,22.08,Wide (AR>1.25),0.365,0.3275,False,False,False,False,False,False
crazing_144,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_144.jpg,200,200,train,0,crazing,115.5,47.5,147.0,47.0,6909.0,42.0,24.0,189.0,71.0,3.127659574468085,0.172725,medium,17.272499999999997,Wide (AR>1.25),0.5775,0.2375,False,False,False,False,False,False
crazing_144,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_144.jpg,200,200,train,0,crazing,88.5,124.0,77.0,66.0,5082.0,50.0,91.0,127.0,157.0,1.1666666666666667,0.12705,medium,12.705,Square (0.75-1.25),0.4425,0.62,False,False,False,False,False,False
crazing_145,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_145.jpg,200,200,train,0,crazing,57.49999999999999,46.0,75.0,74.0,5550.0,19.999999999999993,9.0,95.0,83.0,1.0135135135135136,0.13875,medium,13.875000000000002,Square (0.75-1.25),0.2875,0.23,False,False,False,False,False,False
crazing_145,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_145.jpg,200,200,train,0,crazing,95.5,133.5,137.0,85.0,11645.0,27.0,91.0,164.0,176.0,1.611764705882353,0.291125,large,29.1125,Wide (AR>1.25),0.4775,0.6675,False,False,False,False,False,False
crazing_146,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_146.jpg,200,200,train,0,crazing,69.0,151.0,52.0,84.0,4368.0,43.0,109.0,95.0,193.0,0.6190476190476191,0.1092,medium,10.92,Tall (AR<0.75),0.345,0.755,False,False,False,False,False,False
crazing_147,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_147.jpg,200,200,train,0,crazing,127.0,138.0,74.0,42.0,3108.0,90.0,117.0,164.0,159.0,1.7619047619047619,0.0777,medium,7.7700000000000005,Wide (AR>1.25),0.635,0.69,False,False,False,False,False,False
crazing_147,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_147.jpg,200,200,train,0,crazing,37.5,67.5,69.0,51.0,3519.0,3.0,42.0,72.0,93.0,1.3529411764705883,0.087975,medium,8.7975,Wide (AR>1.25),0.1875,0.3375,False,False,False,False,False,False
crazing_148,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_148.jpg,200,200,train,0,crazing,44.5,68.0,81.0,57.99999999999999,4697.999999999999,4.0,39.0,85.0,97.0,1.3965517241379313,0.11744999999999997,medium,11.744999999999997,Wide (AR>1.25),0.2225,0.34,False,False,False,False,False,False
crazing_149,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_149.jpg,200,200,train,0,crazing,91.0,37.0,115.99999999999999,64.0,7423.999999999999,33.00000000000001,5.0,149.0,69.0,1.8124999999999998,0.1856,medium,18.56,Wide (AR>1.25),0.455,0.185,False,False,False,False,False,False
crazing_149,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_149.jpg,200,200,train,0,crazing,90.0,143.5,128.0,71.0,9088.0,26.0,108.0,154.0,179.0,1.8028169014084507,0.2272,medium,22.720000000000002,Wide (AR>1.25),0.45,0.7175,False,False,False,False,False,False
crazing_15,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_15.jpg,200,200,train,0,crazing,88.0,73.5,122.0,55.00000000000001,6710.000000000001,27.0,46.0,149.0,101.0,2.218181818181818,0.16775,medium,16.775000000000002,Wide (AR>1.25),0.44,0.3675,False,False,False,False,False,False
crazing_15,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_15.jpg,200,200,train,0,crazing,97.0,40.5,140.0,49.0,6860.0,27.0,16.0,167.0,65.0,2.857142857142857,0.1715,medium,17.150000000000002,Wide (AR>1.25),0.485,0.2025,False,False,False,False,False,False
crazing_150,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_150.jpg,200,200,train,0,crazing,119.0,172.0,134.0,48.0,6432.0,52.0,148.0,186.0,196.0,2.7916666666666665,0.1608,medium,16.08,Wide (AR>1.25),0.595,0.86,False,False,False,False,False,False
crazing_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_152.jpg,200,200,train,0,crazing,97.0,116.5,98.0,37.0,3626.0,48.0,98.0,146.0,135.0,2.6486486486486487,0.09065,medium,9.065,Wide (AR>1.25),0.485,0.5825,False,False,False,False,False,False
crazing_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_152.jpg,200,200,train,0,crazing,68.5,164.0,133.0,54.0,7182.0,2.0,137.0,135.0,191.0,2.462962962962963,0.17955,medium,17.955,Wide (AR>1.25),0.3425,0.82,True,False,False,False,True,False
crazing_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_152.jpg,200,200,train,2,patches,173.5,152.0,35.0,32.0,1120.0,156.0,136.0,191.0,168.0,1.09375,0.028,medium,2.8000000000000003,Square (0.75-1.25),0.8675,0.76,False,False,False,False,False,False
crazing_153,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_153.jpg,200,200,train,0,crazing,33.0,127.49999999999999,64.0,61.0,3904.0,1.0,96.99999999999999,65.0,158.0,1.0491803278688525,0.0976,medium,9.76,Square (0.75-1.25),0.165,0.6375,True,False,False,False,True,False
crazing_153,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_153.jpg,200,200,train,0,crazing,111.5,155.0,71.0,84.0,5964.0,76.0,113.0,147.0,197.0,0.8452380952380952,0.1491,medium,14.91,Square (0.75-1.25),0.5575,0.775,False,False,False,False,False,False
crazing_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_154.jpg,200,200,train,0,crazing,45.5,61.5,89.0,75.0,6675.0,1.0,24.0,90.0,99.0,1.1866666666666668,0.166875,medium,16.6875,Square (0.75-1.25),0.2275,0.3075,True,False,False,False,True,False
crazing_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_154.jpg,200,200,train,0,crazing,134.5,81.0,75.0,72.0,5400.0,97.0,45.0,172.0,117.0,1.0416666666666667,0.135,medium,13.5,Square (0.75-1.25),0.6725,0.405,False,False,False,False,False,False
crazing_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_154.jpg,200,200,train,0,crazing,140.0,150.5,84.0,45.0,3780.0,98.0,128.0,182.0,173.0,1.8666666666666667,0.0945,medium,9.45,Wide (AR>1.25),0.7,0.7525,False,False,False,False,False,False
crazing_157,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_157.jpg,200,200,train,0,crazing,112.5,41.5,97.0,77.0,7469.0,64.0,3.0,161.0,80.0,1.2597402597402598,0.186725,medium,18.6725,Wide (AR>1.25),0.5625,0.2075,False,False,False,False,False,False
crazing_157,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_157.jpg,200,200,train,0,crazing,107.0,122.0,118.0,70.0,8260.0,48.0,87.0,166.0,157.0,1.6857142857142857,0.2065,medium,20.65,Wide (AR>1.25),0.535,0.61,False,False,False,False,False,False
crazing_159,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_159.jpg,200,200,train,0,crazing,79.5,33.5,89.0,59.0,5251.0,35.0,4.0,124.0,63.0,1.5084745762711864,0.131275,medium,13.1275,Wide (AR>1.25),0.3975,0.1675,False,False,False,False,False,False
crazing_159,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_159.jpg,200,200,train,0,crazing,115.99999999999999,150.5,162.0,65.0,10530.0,34.999999999999986,118.0,197.0,183.0,2.4923076923076923,0.26325,large,26.325,Wide (AR>1.25),0.58,0.7525,False,False,False,False,False,False
crazing_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_16.jpg,200,200,train,0,crazing,141.5,149.5,73.0,51.0,3723.0,105.0,124.0,178.0,175.0,1.4313725490196079,0.093075,medium,9.307500000000001,Wide (AR>1.25),0.7075,0.7475,False,False,False,False,False,False
crazing_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_16.jpg,200,200,train,0,crazing,43.0,129.5,64.0,55.00000000000001,3520.0000000000005,11.0,102.0,75.0,157.0,1.1636363636363636,0.08800000000000001,medium,8.8,Square (0.75-1.25),0.215,0.6475,False,False,False,False,False,False
crazing_161,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_161.jpg,200,200,train,0,crazing,114.5,73.5,75.0,129.0,9675.0,77.0,9.0,152.0,138.0,0.5813953488372093,0.241875,large,24.1875,Tall (AR<0.75),0.5725,0.3675,False,False,False,False,False,False
crazing_163,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_163.jpg,200,200,train,0,crazing,35.0,135.5,68.0,99.0,6732.0,1.0,86.0,69.0,185.0,0.6868686868686869,0.1683,medium,16.830000000000002,Tall (AR<0.75),0.175,0.6775,True,False,False,False,True,False
crazing_163,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_163.jpg,200,200,train,0,crazing,138.5,166.5,105.0,63.0,6615.0,86.0,135.0,191.0,198.0,1.6666666666666667,0.165375,medium,16.537499999999998,Wide (AR>1.25),0.6925,0.8325,False,False,False,True,True,False
crazing_163,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_163.jpg,200,200,train,0,crazing,130.5,57.49999999999999,117.0,59.0,6903.0,72.0,27.999999999999993,189.0,87.0,1.9830508474576272,0.172575,medium,17.2575,Wide (AR>1.25),0.6525,0.2875,False,False,False,False,False,False
crazing_165,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_165.jpg,200,200,train,0,crazing,94.0,137.5,88.0,65.0,5720.0,50.0,105.0,138.0,170.0,1.353846153846154,0.143,medium,14.299999999999999,Wide (AR>1.25),0.47,0.6875,False,False,False,False,False,False
crazing_165,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_165.jpg,200,200,train,0,crazing,89.0,33.0,76.0,64.0,4864.0,51.0,1.0,127.0,65.0,1.1875,0.1216,medium,12.16,Square (0.75-1.25),0.445,0.165,False,True,False,False,True,False
crazing_166,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_166.jpg,200,200,train,0,crazing,108.0,68.0,146.0,74.0,10804.0,35.0,31.0,181.0,105.0,1.972972972972973,0.2701,large,27.01,Wide (AR>1.25),0.54,0.34,False,False,False,False,False,False
crazing_166,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_166.jpg,200,200,train,0,crazing,92.5,167.0,129.0,44.0,5676.0,28.0,145.0,157.0,189.0,2.9318181818181817,0.1419,medium,14.19,Wide (AR>1.25),0.4625,0.835,False,False,False,False,False,False
crazing_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_167.jpg,200,200,train,0,crazing,134.5,55.50000000000001,89.0,91.0,8099.0,90.0,10.000000000000007,179.0,101.0,0.978021978021978,0.202475,medium,20.2475,Square (0.75-1.25),0.6725,0.2775,False,False,False,False,False,False
crazing_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_167.jpg,200,200,train,0,crazing,128.5,159.5,139.0,53.0,7367.0,59.0,133.0,198.0,186.0,2.6226415094339623,0.184175,medium,18.4175,Wide (AR>1.25),0.6425,0.7975,False,False,True,False,True,False
crazing_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_168.jpg,200,200,train,0,crazing,68.5,74.0,135.0,54.0,7290.0,1.0,47.0,136.0,101.0,2.5,0.18225,medium,18.224999999999998,Wide (AR>1.25),0.3425,0.37,True,False,False,False,True,False
crazing_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_168.jpg,200,200,train,0,crazing,65.0,147.0,128.0,82.0,10496.0,1.0,106.0,129.0,188.0,1.5609756097560976,0.2624,large,26.240000000000002,Wide (AR>1.25),0.325,0.735,True,False,False,False,True,False
crazing_170,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_170.jpg,200,200,train,0,crazing,91.5,44.0,87.0,66.0,5742.0,48.0,11.0,135.0,77.0,1.3181818181818181,0.14355,medium,14.355,Wide (AR>1.25),0.4575,0.22,False,False,False,False,False,False
crazing_170,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_170.jpg,200,200,train,0,crazing,63.5,156.5,81.0,47.0,3807.0,23.0,133.0,104.0,180.0,1.7234042553191489,0.095175,medium,9.5175,Wide (AR>1.25),0.3175,0.7825,False,False,False,False,False,False
crazing_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_171.jpg,200,200,train,0,crazing,144.0,49.0,96.0,80.0,7680.0,96.0,9.0,192.0,89.0,1.2,0.192,medium,19.2,Square (0.75-1.25),0.72,0.245,False,False,False,False,False,False
crazing_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_172.jpg,200,200,train,0,crazing,83.5,51.0,159.0,72.0,11448.0,4.0,15.0,163.0,87.0,2.2083333333333335,0.2862,large,28.62,Wide (AR>1.25),0.4175,0.255,False,False,False,False,False,False
crazing_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_172.jpg,200,200,train,0,crazing,120.5,136.5,119.0,79.0,9401.0,61.0,97.0,180.0,176.0,1.5063291139240507,0.235025,large,23.5025,Wide (AR>1.25),0.6025,0.6825,False,False,False,False,False,False
crazing_173,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_173.jpg,200,200,train,0,crazing,118.5,125.0,112.99999999999999,56.00000000000001,6328.0,62.00000000000001,97.0,175.0,153.0,2.0178571428571423,0.1582,medium,15.82,Wide (AR>1.25),0.5925,0.625,False,False,False,False,False,False
crazing_173,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_173.jpg,200,200,train,0,crazing,130.0,181.5,136.0,33.0,4488.0,62.0,165.0,198.0,198.0,4.121212121212121,0.1122,medium,11.219999999999999,Wide (AR>1.25),0.65,0.9075,False,False,True,True,True,False
crazing_173,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_173.jpg,200,200,train,0,crazing,91.5,51.5,119.0,49.0,5831.0,32.0,27.0,151.0,76.0,2.4285714285714284,0.145775,medium,14.577499999999999,Wide (AR>1.25),0.4575,0.2575,False,False,False,False,False,False
crazing_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_174.jpg,200,200,train,0,crazing,58.5,105.5,114.99999999999999,47.0,5404.999999999999,1.000000000000007,82.0,116.0,129.0,2.4468085106382977,0.13512499999999997,medium,13.512499999999998,Wide (AR>1.25),0.2925,0.5275,True,False,False,False,True,False
crazing_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_174.jpg,200,200,train,0,crazing,87.5,157.5,173.0,47.0,8131.0,1.0,134.0,174.0,181.0,3.6808510638297873,0.203275,medium,20.3275,Wide (AR>1.25),0.4375,0.7875,True,False,False,False,True,False
crazing_175,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_175.jpg,200,200,train,0,crazing,47.5,167.5,93.0,53.0,4929.0,1.0,141.0,94.0,194.0,1.7547169811320755,0.123225,medium,12.3225,Wide (AR>1.25),0.2375,0.8375,True,False,False,False,True,False
crazing_175,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_175.jpg,200,200,train,0,crazing,112.5,117.5,77.0,51.0,3927.0,74.0,92.0,151.0,143.0,1.5098039215686274,0.098175,medium,9.817499999999999,Wide (AR>1.25),0.5625,0.5875,False,False,False,False,False,False
crazing_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_176.jpg,200,200,train,0,crazing,107.0,76.0,174.0,52.0,9048.0,20.0,50.0,194.0,102.0,3.3461538461538463,0.2262,medium,22.62,Wide (AR>1.25),0.535,0.38,False,False,False,False,False,False
crazing_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_176.jpg,200,200,train,0,crazing,150.5,148.5,89.0,79.0,7031.0,106.0,109.0,195.0,188.0,1.1265822784810127,0.175775,medium,17.577499999999997,Square (0.75-1.25),0.7525,0.7425,False,False,False,False,False,False
crazing_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_178.jpg,200,200,train,0,crazing,74.0,150.5,142.0,67.0,9514.0,3.0,117.0,145.0,184.0,2.1194029850746268,0.23785,large,23.785,Wide (AR>1.25),0.37,0.7525,False,False,False,False,False,False
crazing_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_178.jpg,200,200,train,0,crazing,53.0,76.0,80.0,76.0,6080.0,13.0,38.0,93.0,114.0,1.0526315789473684,0.152,medium,15.2,Square (0.75-1.25),0.265,0.38,False,False,False,False,False,False
crazing_181,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_181.jpg,200,200,train,0,crazing,70.5,80.0,91.0,64.0,5824.0,25.0,48.0,116.0,112.0,1.421875,0.1456,medium,14.56,Wide (AR>1.25),0.3525,0.4,False,False,False,False,False,False
crazing_181,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_181.jpg,200,200,train,0,crazing,65.0,161.5,76.0,75.0,5700.0,27.0,124.0,103.0,199.0,1.0133333333333334,0.1425,medium,14.249999999999998,Square (0.75-1.25),0.325,0.8075,False,False,False,True,True,False
crazing_182,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_182.jpg,200,200,train,0,crazing,55.00000000000001,159.5,50.0,77.0,3850.0,30.000000000000007,121.0,80.0,198.0,0.6493506493506493,0.09625,medium,9.625,Tall (AR<0.75),0.275,0.7975,False,False,False,True,True,False
crazing_182,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_182.jpg,200,200,train,0,crazing,162.5,164.5,41.0,59.0,2419.0,142.0,135.0,183.0,194.0,0.6949152542372882,0.060475,medium,6.0475,Tall (AR<0.75),0.8125,0.8225,False,False,False,False,False,False
crazing_182,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_182.jpg,200,200,train,0,crazing,165.5,53.5,45.0,56.99999999999999,2564.9999999999995,143.0,25.000000000000004,188.0,82.0,0.7894736842105264,0.06412499999999999,medium,6.412499999999999,Square (0.75-1.25),0.8275,0.2675,False,False,False,False,False,False
crazing_183,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_183.jpg,200,200,train,0,crazing,118.5,145.0,143.0,76.0,10868.0,47.0,107.0,190.0,183.0,1.881578947368421,0.2717,large,27.169999999999998,Wide (AR>1.25),0.5925,0.725,False,False,False,False,False,False
crazing_183,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_183.jpg,200,200,train,0,crazing,154.5,106.0,91.0,80.0,7280.0,109.0,66.0,200.0,146.0,1.1375,0.182,medium,18.2,Square (0.75-1.25),0.7725,0.53,False,False,True,False,True,False
crazing_183,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_183.jpg,200,200,train,0,crazing,59.0,79.0,104.0,90.0,9360.0,7.0,34.0,111.0,124.0,1.1555555555555554,0.234,large,23.400000000000002,Square (0.75-1.25),0.295,0.395,False,False,False,False,False,False
crazing_184,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_184.jpg,200,200,train,0,crazing,51.5,95.5,99.0,63.0,6237.0,2.0,64.0,101.0,127.0,1.5714285714285714,0.155925,medium,15.592500000000001,Wide (AR>1.25),0.2575,0.4775,True,False,False,False,True,False
crazing_184,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_184.jpg,200,200,train,0,crazing,95.5,162.0,75.0,57.99999999999999,4349.999999999999,58.0,133.0,133.0,191.0,1.2931034482758623,0.10874999999999997,medium,10.874999999999996,Wide (AR>1.25),0.4775,0.81,False,False,False,False,False,False
crazing_184,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\crazing_184.jpg,200,200,train,0,crazing,154.5,101.0,89.0,44.0,3916.0,110.0,79.0,199.0,123.0,2.022727272727273,0.0979,medium,9.790000000000001,Wide (AR>1.25),0.7725,0.505,False,False,True,False,True,False
